encrypted_summoner_id,encrypted_account_id,league_id,rank_tier,games_per_day,ts
kGi6nGk-fB1OYuXKHh9sZTgGXwicDSc_4PdniwBq8OoTSEeM,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
2pe6bSNG_9C4-5pBVahU5iRhjepPUgskILbwSWPkN_zgoNr6,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
jdCTKPbOp0FpGhMkJLyt9-ei2boW1j8_uPZLgdM332gKmpjg,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
1mGI-Wd-kuOLbpXXQN03B0_XHjzRHfU8DtxZ1K5dGb8EPg7U,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
jOvuO9oGZvrJa0ePfS3N7_C_RhwmgzyugWANzTBL5lDX6UA,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
rc263JTRdU2KHNI5CNBByL48QOg3bhBZTPsyE4kyibuKBgY,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
fvVxMW61_O2Q0M_uJYgavdRhC-6Jq8hmxJg6BUv7emnHkno,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
GPbRl-BE3SwyrxlAaXnJqT5GxHJX1JUVLDR6zBtnjjUlPaTe,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
FJXnX_8aWSojUl4-a-DZmEoudyw1Bnuf-6of80H4nmnvdtpg,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
8A3Dy3pE0zgmLNpNyPRJ-zl4WDoIjNdOSYuJ0jplnQC40Hma,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
I2I4fxq3qRDuZXPJxh5YuBjuV05jPzncuk2i7lY9XKVtWN-9,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
VQSRhP1Hx_8_MtG0ICs2GFEc9PHCieKJS1iDq1JOI_aQBbI,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
jyQKS6vExwRK96D3iaYvB9jjjPAQ8w6KRhms2p5pZMFSV0E,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
uZgrt4yi7xdCJBlVqBRY2hwDtqZ_WDZmzbWGBnaWOgu6SnM,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
DlX922D0lbmjZU-ReB1AQVgncI8ZbxEEAfcFblrKv7XprEo2,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
S16PD1zBnzJ1ZnTm1hcEjiyxddLRg4JqjO5OJavy3MFzBRA,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
od6RCrUCkGNZosgZvj3czlAyoa17BO8IwDB-S2Uo1vrb4As,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
1soMvnF07MY7fED7EUy4jhy-lSAwpDsXbhlmbrZdQ0yB0_g,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
Z2FgBH-uYPcJTYdjcV8a87Xtdec4a5u3NsbLyJVYNEriFrk,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
rKPzGl6IfAW7qByKoNW1pjYMEkGwj1NzIN-yTEtAALxHBRE,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
BE-gNmgpGtcNY15DPJqZgpsFqSDFrQKzyPsySAIgnY5wODE,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
goxR_nECZnOYLtIvNJSVym80uCrwmdV9avgFrHjkRXR2wbI,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
N_hiGLSuN4qm93H8ebi0BCZuSJOD5JYqA2ib7y8mYnaMgVc,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
SPVhOSkQXafCGS-FhgcBNJjNBgkwkeS1jTYmPmY6hX5NAlk,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
fHTOLv4G6B215rqUC9qrhrPfN5pAnor2Fu1zgLxL4av5gDs,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
2wN-fbG9a7qzt58t6U25QFG2kprWgwcDEjOp2s8kV4zJQVU,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
456h13l7PKrUlrmttiIUm0g1sfV0_eT1Q4SJUVXBVCfqQVk,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
HCfAcbBpLXcFxULw5Anmwvz_Vpg2j_L4E704Kq8l4BkzhoY,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
UzoMJLHcPViegg0VU-qFhwRz7HYM2WRWvAMen1FwVqcyz-g,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
YAYqhbZaL4MMv8oH5uaRZz5JEfI0CsnzmtWq7H98P7rdi7Y,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
4LyinVsec1Y9-ogu_OqlKrh_Tb24U7lNu85QnjMl9nI1GmZC,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
aR-yxHmlcPL11cT1Rtg9dquw8L5I6azbhfEe7enKTFDzXKO3,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
ksQ57MFHDGqWzFBkPYA_VEITm6K1Y_2VhhpkRlLdkFUG9fZb,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
eFyrzuiFSv_oeuanbuKjzK5eG_ue6qpmCxkbaCwcWNBcmLc,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
pSkVzMH0y85vdxl-PLlh60-CizWujw8ItVCPuxC-AifiLpA,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
z9STGFFGC8DY81pkGtEJWV-Ze6OkLRwMC1LFu4SeCTEmiJQ,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
7Og_Cl40MJ43L3-aWU0LhFyGyvgUPU_fUQ8QO31x-_wF0_g,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
yiTtD3Gt33QqNKKR_3ltPX5e0HZVoECnIfvlM27as-1C4mnM,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
HF-iZTp3iCIIapIQ3wAufIwPeuj0VTPjVyBRxJ68wNQQWFk,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
06VN_04kt2M7pwVdO5hnatStu6v3lw05mvWc5p8kYvSCbMFY,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
NkXFB8KSXTL-RadFgnksFOqzEe8JiNe64RcNIr4bVncltdr6,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
GaXMi_sBZWDFWpYKZvosJEUziQo_-JHGCFj7B89L_7LIZB0,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
uodJGeJNcaB8e47Gi18pjUo98Vlvz5JEfHa5GD68zRhX3jKR,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
NUydaWJ5TPLSyGeG1XSOj8HffUMbKLLafR0WrdJQMOb_OOI,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
j7_VvX5Lx9JPIUm9DDKS7LJtnDvwRjf5dLsKSXDzcc_Psz8,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
KAe46KnCtQW9-X0CiwReCE7kXTkRvtMwlydaeoKjgU13wZM,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
NwyyxPjCkilDpNryNX2G81Sa3L1xxVRQLUrJKEd58Dqp3hI,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
nWDgu8-hfCF8mJ589rtXHsAwDzv9YyOeZi5I_eUJ7PaMlhs,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
53NsgQzr-RM0DGT_AjdJtPRBanESxpQKRvJ7F20j9uWvT_I,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
S5FzASyo2NzTcdDBNCRiYwC89hpW2v8scZf31ZpvoXcycpk,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
K_htNcLOegYZ4WLeWiWvSbtX29xFvgL2jik-au2BbgQeXpE,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
gOZE56KOudkIgQy_-PLfhf3hV0jyewcWBwFQ8MYBnPAG294,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
1L6CzRfDo1cZ2n0Ukx5SLfI-voRVqCN0Uw56xm8CjSFNzkE,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
6JB4ccfpBfuBAUf5FN33D_kOewpjkn_VDSRy9J5gl3q-6vs,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
tlta_iDKtWtzrJa7NQzg-xRX6dfZlxXlf_9bFUq34FnNU3Q,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
u8jVI4xFrHXEymXbOctqqfRf7d3-7nd8KRyasarD8q5RRWQ,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
rMAcGD9ziZR2_VqF8x60EYEd3I2KnV3sJtI7ku9behsHob0,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
6JvSP_-WDLVQ46oWBs9x1IlpBaQop0czKfYSU5k5SZxZL3k,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
1ARp3A-J-gtEPhx0L0K6x3QjOQLBhjHKqxEPQ8Loxm2gvuw,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
qTjcddSF-WOSWjZjCo5jDAP0t_Sa2dYb_xW4acx7j7WBrB0c,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
bBJfDTqsXtDHvr-hQ0WCzh3zAScRvOZ6n9H-tNYRMKLHxKI,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
9-IOq4iGcCyy-xRRZwo_XiAGYB3taBQFwDluuyy3Fi4-QPg,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
Ag178nGsb23vTb_v8dBBDUUSGIMiZhXmcD1cB-6eL1d2oo8,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
lYko9Epk-pcmzlZM8R1c44aKW0Yw762HyEUQdn_aJXDgChI,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
T3uMQ5VPhXDGnaemUc4Uvu4GhcPSdZHqlKNtUATzTKa0wt-V,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
AiQ4mqN6mH1ygTAVBWG6gPaKXDjcbqlo4pwTp9G3W94-4E-_,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
MvNlBVCgPXs_QU0BLx35ALXx4opYf_Xro3EOku0P42gWo5E,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
C_lM2RYAAeLgSU1TDv2U9YEI3nbeJHENV2G-Mgg-25_9XYw,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
oz1N3zIH7vBpclLkRHO2FXSL6LMrMSrUu14_DcTih2sbcLUd,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
FX7mkmzmR4oKJnjp-MmRUko7tQQ8NLV_zV5KQqfqMaV6UK8,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
UVf_j0pMDsn-3inxjKSF7TW-LDcZ0i_YcYGMTUb9engltdo,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
Gj1fs6SR-UCdMT99V64VXUGIuRAeALyuqiA-Gx8d-I_rCgI,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
yiuhOxSMkZ8PKrCXZ55XM4HGKje9KWYvfG1rcOcPcVPvT3g,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
EMMk4emAuuxauPWK9Xs1s6BKk8W59oNds0GQJoizw_nJC64,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
oUGdet8BLdd50mEoJg5ZeXQIrK2MEYLKpPexC7VXQR8r5-s,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
uF1mt9AOpPFxIg83XXfcgOc0YT1rZnHYgyhoy2P3Dr5r4Zs,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
bsU7MSKaCc_30m3LqSCjHZOA9zTG9M_RpxrATTowaPcrCGw,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
6kunR5_bgbCcn1rcZwzrThEmVWdnRQM-BcIlwa1ucNK8jEU,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
8ikRDGYziNKG71-MgIt5fCULeEZUu1t8W_DUpxIV1NjnZAz3,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
5G9sUAQU7S3vFoyZf4BAEnkKDSmGXMNDoeY6HbUoDfj2pr8,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
jFtLUwbVncYFVf2RgYmrqvPWhaRSuhy7noorB1YD-U5eg0A,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
rMkGTv1N2W_cI9HJ7lk9RUeluzuurURtwe_LfDmEq1Odoac,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
5HsxwzZtQNI7_P_cdGmoKtwLr3DO4EyJh7TjHJqxLLefBqc2,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
VmrxTvJ4MUAcS3J48bhkppkJRFQfzGqQiHRxsAgng5rQK6o,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
i9YBPO_jICuKuvIo2CI9S2-uP5pCHjvUwSv9W8ZeRemegRQ,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
TRJ0nqroEZcBh1UNf9zM0_hAnmT0FBrmB1t6bQgDy_ldPMDD,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
wqKWfZmdzBEOSSNutFekGvFvfSYZXK-iJhrzzsFtuS-e-bs,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
S1eOjymrYP3czaUyhN97g1vCZVhaqAqY5z2KQmebMHJIk_k,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
O3WAZrINGT16_93dASO2_GmXDbqplrbuW_5Kw0f8R1xl6Ck,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
Ag_ye0qEvzTiISRiK40OpNZEjiijRNOh10OEcDsFPrND9FA,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
aC2tF6eChIsFo7nWNMUm9lEDovZNnvXlTbCIkxaIY_fhQrw,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
J0gj9IUhTJg6-zXSeQNHeQ4p0jfpbjgBaI67x-SgeOlRDM0,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
VBNQqFirI7QmsdqMwlf9JraeQ5vA9j7Ylgf43uxxrz_hJpI,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
bWC1FY0N86BBgv3nwGX_A7dH0qN3l-KdTWwolsWNMY2yi7s,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
cWwTYKJZY6gVwqxeH6Alo0Cfq844Hw9oURNfBTP8PatEF0I,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
tmqPIKMNqtI6VZvxfxHCQor1IhPahxPnqc85gIiTHGUnssXa,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
fOsSbcU98wj3vx6kZ7n39p_WPSKgph4ONHegPaXbp1kVPjY,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
bnmE1X1-39PbJ_XgWythsNA7PShhg8eVKXJzYvR_Kth1KAg,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
x4fcs4ThXG4UeVWdm6lS7ucs-7bw7sYxMAXNRTqkpdcu41A,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
RAoTFi5Gf5YPf04bOIxDv_yTLu-3Nocog-tCuOHwK5m7MIo,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
FxoLwzhsmZLA-22fIstDPktwLKMo3g5UZ_mNDtOtKOM6CYs,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
fqMYcxxMxxKx0MnTU9iaV3fPp5Q7gdRiPDEu2-qv1iFHf0o,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
KCB6CbtiaXtcnovbrWaF659r0nuX7Xr1HEg9xdtevHxiqmM,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
Lr7Y6lOfXi_rAeiCdoXsje34Q_WSziGHqKjP6zNNA1HlIdA,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
fN3Q0b9isdl5n5qBMqA9nB7HwmR-Fz90N7s1ppltQxRkbuw,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
tHqS3fWEPjuRQxgD3uSHgCL0c_Vj6wS6j96qKYHno-7qedc,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
-40TbdbmZjn3v7IhS90RakotwtBj2hqsGdOSutgrpq9-FQ0,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
285wIzA4xyZ-KsF5LOa0XRbxGk7UOeFmwu2NvJVcChUWPRk,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
8rEB2c2h5MGAIEwY9tuGUMxNSjav1KKvPbMW1BZPiDpC_aI,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
Jrm4bK01whIqw79MMtePqKjGPxMiya1TZzbQJEpQ-7OEqB4,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
z4gQsQtpm673ktI1b0BURmva2xYIaZardrdaKiKpIwBocw3M,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
49_44KzgYbfkqKmVT_Ho94peacKI5t8Z7MAOzxfsxBP1YsI,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
Ar_-SVh4n4NDekVCkRlh5WmZiaWbaoBrTq4S3KXiEf2Vi38,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
YHZzGCKWvHk_nNlnPyWdDnIohcPcjOEE5bu9OPmsR-oWEWM,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
vEcURKDPzgwiRenMVbC1098VPaliaamVgL_ywVxD6nF6xqs,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
ZPY6oJ1wWYx8fPc_zoks-E27nKVvFDnQBjBKDZtFVUP2tA8k,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
qranuWa5iOMo-MQjm3w7ayDWFNZ6dGHlmBrzNA3XL4rdc9Y,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
j70t1xiBFbmt2qlNQVZ6hn_s1onrL5FoOFkRLOAdMeOLJ_8,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
Vb-nG_D271PXob5mzMYAm3FBN2PEfcEinkb0NPNExu36bpw,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
U6v7wCo48S5blal6Dxtu3lGmbiyhZcQJ6pF3OWLZ8ocbP-ka,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
9ZpkV4LVb60sOP9P9Q0uIRMuQGScGUrYlbQ_nufrTCl9vhU,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
8MrvAY0FHKfAypljibRrx5_OpVt26Cg9pMa0ejak6uhckew,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
eV1iCGnSZrYKJyBC2680OirrT5-SnJfchwhcV9zHM4ir3N4,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
lrs3ZyRA6-aAGVNPLc9BSSAgIOTu4EcbN4Pxe8xaYHuWw_w,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
hhsYN6Gm31br9NGUk6M7h7qzM5lTqr7GErU-wpeXdHdvZy0,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
UHsW0h76A9aaZyrplY-ucPy8BJrSHzUc-lNa-o8edVQ,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
mmUUWCBxkIX8lkXTnSkhiN4gC5s-iLimUnkO3H24ctC4MQU,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
MB491Wot2TaDjpQq77qapP-S8xGldh3cvuLkcvpBZ8QuzAxJ,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
B65hBHP68ib-3N6Gw9vTAnheifXuFYmZzrfQXEI-eJyHqPo,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
g3cSafEAWkVhJExErM3bUfgjU6u3QnxeeDPddc0gAgFxvH8,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
N-RGug6Ls01uURKSYWZN7agcKq3hVBmdjwY3a-QnBJBQaSw,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
3SblJuAjFmYPxUC6Qy9FMCQp5kI7--8WFLeSWsdnetI6LSQ,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
ehkdRiCGmqiJYrFbtaxdHSl7CHQNj3PqoyeS4ZqgtmRChEA,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
zLHNvOM2fuiaf9riDVQftxHB5yCkO3FZKy6riY0iVLpoUqc,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
Gn-Op37T38Ofz3P3snJBNDoGj7yPF-3cO1YXQ4KwOPlT5uU,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
b2_GVy9dEO_iSC5egJcMTn2MLhSM_ItCI5_oai5Aqz6UMYNn,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
LJfsS9_GgEEqzkbml-aftTfuOlm8J0_urIaPNkvD99jf00Nf,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
Xn-83Bxdb_32WP0bzzMBTtIYJYjvHDCiNTTouL8MEWPNRmM,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
qSv_bO717ZGrna1ddaQrKXzli94AKBtZZsSDA_gYkhsg_3E,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
YOvqUqjP0zPFVYtxKnt1tq_WBqBaUHSxmNPejnl3HLjRg5U,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
SZVEhqTIc-bv3ZQWsws-1lbxA2xL9kmdi-6XecP91En_3ow,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
Z965aKzWL2K5BkhfbcQaq_fSyVjEgnbisXBvRFCK_bwsMXk,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
N1t1mu3Z7VK_RuCRclpc0a-4-A91Rh4449FIX75w7n4OGwk,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
lNkKOLqCNRLsDHtphN33blNW1YWBUnU_bE60hXkEf5mh,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
F2W2ex7uDSgddRpBBF0e5W1nL-aXtGSOX99T35wnDhv6Jdn3,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
5NY4QMS-P7dib3zfk7TOoXqzlutG0742er0OFZBqdFHcuj-J,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
Qkesu5y9plVlCyVylf_4ARqEBAeqLlocryaXujRvAVFVrvTo,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
eD2adcZeK6hiW1dmmVAf7yG5neDvLSB18KnaEwyeayF4XDKK,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
urDiH7-qcpLo3ebhPfGtIcSElvDbhmJeqhGbCkBgmrzCL4s,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
XqsC3ukJcg7jZ6cBRgg3C53fYBn7kL9cBnJaDskWlzv-Y8U,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
nbDClN6KnVMytCV368vTyLXr6oDdqLVab32GuOTp-D6UrgA,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
fitSWZWSOeD4M2qJu3wSmsvYzixr8QI7NQTQiYjMNLSxa5E,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
99aFX5npzM3vnEyiRWT5WaaNmYfB9mtpIHZN4WYJka98lXI,,c60807e8-6afb-38fd-ab9b-ae8588dc8b27,CHALLENGER,,1580166729003
